0,Fields group,Management of the resource,,,,,,,,,,,,Metadata of the text (description of item),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Link(s) to related resources,,0
0,,,,,,,,,,,,,,,,,,,,,,,,Text type,,,,,Language(s) and script(s),,,,,,,,,,,,Lettering format,,,,,,,,,,Filiation,,,,,,Rights,,,,0
0,Fields,Identifier of the resource,Origin of the metadata,Editor of the metadata,Date of the edition,Contributor of the metadata,Date of contribution,Type of contribution,Reviewer,Date of review,Project,Corpus,Distribution rights of the metadata,Identifier of the text,Designation,Alternative identifier,Alternative designation,Alternative designation,Alternative designation,Alternative designation,Alternative designation,Location on the artefact/conglomerate artefact/monument,ID of the artefact/conglomerate artefact/monument,Text type 1,Text type 2,Text type 3,Text type 4,Lines,Language 1,Script classification 1,Script maturity 1,Language 2,Script classification 2,Script maturity 2,Language 3,Script classification 3,Script maturity 3,Language 4,Script classification 4,Script maturity 4,Lettering technique,Height of text,Width of text,Lines,Height of glyph,Width of glyph,Date CE,Date interval CE,Date precision,Date evidence,Duplicate ID,Reissue ID,Reissue date,Bibliographical references,Keyword(s),Remarks,Project responsible for publication,Distribution rights of the text,Identifier of the surrogate,Identifier of the digital image,0
,,INSVengiCalukya00010,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00011,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00012,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00013,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00014,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00015,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00016,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00017,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00018,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00019,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00020,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00021,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00022,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00023,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00024,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00025,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00026,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00027,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00028,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00029,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00030,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00031,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00032,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00033,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00034,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00035,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00036,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00037,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00038,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00039,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00040,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00041,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00042,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00043,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00044,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00045,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00046,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00047,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00048,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00049,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00050,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00051,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00052,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00053,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00054,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00055,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00056,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00057,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00058,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00059,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00060,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00061,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00062,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00063,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00064,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00065,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00066,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00067,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00068,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00069,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00070,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00071,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00072,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00073,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00074,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00075,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00076,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00077,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00078,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00079,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00080,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00081,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00082,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00083,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00084,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00085,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00086,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00087,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00088,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00089,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00090,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00091,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00092,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00093,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00094,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00095,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00096,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00097,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00098,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00099,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSVengiCalukya00100,,,,,,,,,DHARMA,VengiCalukya,CC0,INSVengiCalukya00100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
