0,Fields group,Management of the resource,,,,,,,,,,,,Metadata of the text (description of item),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Link(s) to related resources,,0
0,,,,,,,,,,,,,,,,,,,,,,,,Text type,,,,,Language(s) and script(s),,,,,,,,,,,,Lettering format,,,,,,,,,,Filiation,,,,,,Rights,,,,0
0,Fields,Identifier of the resource,Origin of the metadata,Editor of the metadata,Date of the edition,Contributor of the metadata,Date of contribution,Type of contribution,Reviewer,Date of review,Project,Corpus,Distribution rights of the metadata,Identifier of the text,Designation,Alternative identifier,Alternative designation,Alternative designation,Alternative designation,Alternative designation,Alternative designation,Location on the artefact/conglomerate artefact/monument,ID of the artefact/conglomerate artefact/monument,Text type 1,Text type 2,Text type 3,Text type 4,Lines,Language 1,Script classification 1,Script maturity 1,Language 2,Script classification 2,Script maturity 2,Language 3,Script classification 3,Script maturity 3,Language 4,Script classification 4,Script maturity 4,Lettering technique,Height of text,Width of text,Lines,Height of glyph,Width of glyph,Date CE,Date interval CE,Date precision,Date evidence,Duplicate ID,Reissue ID,Reissue date,Bibliographical references,Keyword(s),Remarks,Project responsible for publication,Distribution rights of the text,Identifier of the surrogate,Identifier of the digital image,0
,,INSBadamiCalukya00010,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00011,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00012,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00013,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00014,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00015,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00016,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00017,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00018,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00019,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00020,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00021,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00022,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00023,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00024,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00025,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00026,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00027,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00028,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00029,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00030,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00031,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00032,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00033,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00034,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00035,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00036,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00037,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00038,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00039,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00040,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00041,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00042,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00043,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00044,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00045,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00046,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00047,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00048,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00049,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00050,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00051,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00052,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00053,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00054,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00055,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00056,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00057,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00058,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00059,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00060,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00061,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00062,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00063,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00064,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00065,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00066,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00067,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00068,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00069,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00070,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00071,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00072,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00073,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00074,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00075,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00076,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00077,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00078,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00079,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00080,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00081,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00082,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00083,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00084,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00085,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00086,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00087,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00088,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00089,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00090,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00091,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00092,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00093,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00094,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00095,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00096,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00097,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00098,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00099,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSBadamiCalukya00100,,,,,,,,,DHARMA,BadamiCalukya,CC0,INSBadamiCalukya00100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
