0,Fields group,Management of the resource,,,,,,,,,,,,Metadata of the text (description of item),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Link(s) to related resources,,0
0,,,,,,,,,,,,,,,,,,,,,,,,Text type,,,,,Language(s) and script(s),,,,,,,,,,,,Lettering format,,,,,,,,,,Filiation,,,,,,Rights,,,,0
0,Fields,Identifier of the resource,Origin of the metadata,Editor of the metadata,Date of the edition,Contributor of the metadata,Date of contribution,Type of contribution,Reviewer,Date of review,Project,Corpus,Distribution rights of the metadata,Identifier of the text,Designation,Alternative identifier,Alternative designation,Alternative designation,Alternative designation,Alternative designation,Alternative designation,Location on the artefact/conglomerate artefact/monument,ID of the artefact/conglomerate artefact/monument,Text type 1,Text type 2,Text type 3,Text type 4,Lines,Language 1,Script classification 1,Script maturity 1,Language 2,Script classification 2,Script maturity 2,Language 3,Script classification 3,Script maturity 3,Language 4,Script classification 4,Script maturity 4,Lettering technique,Height of text,Width of text,Lines,Height of glyph,Width of glyph,Date CE,Date interval CE,Date precision,Date evidence,Duplicate ID,Reissue ID,Reissue date,Bibliographical references,Keyword(s),Remarks,Project responsible for publication,Distribution rights of the text,Identifier of the surrogate,Identifier of the digital image,0
,,INSRastrakuta00010,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00011,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00012,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00013,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00014,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00015,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00016,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00017,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00018,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00019,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00020,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00021,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00022,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00023,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00024,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00025,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00026,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00027,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00028,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00029,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00030,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00031,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00032,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00033,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00034,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00035,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00036,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00037,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00038,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00039,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00040,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00041,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00042,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00043,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00044,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00045,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00046,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00047,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00048,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00049,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00050,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00051,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00052,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00053,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00054,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00055,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00056,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00057,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00058,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00059,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00060,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00061,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00062,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00063,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00064,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00065,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00066,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00067,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00068,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00069,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00070,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00071,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00072,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00073,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00074,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00075,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00076,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00077,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00078,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00079,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00080,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00081,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00082,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00083,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00084,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00085,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00086,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00087,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00088,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00089,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00090,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00091,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00092,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00093,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00094,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00095,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00096,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00097,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00098,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00099,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,INSRastrakuta00100,,,,,,,,,DHARMA,Rastrakuta,CC0,INSRastrakuta00100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHARMA,CC-BY 4.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
